,out_oopDisp_mm_n2,out_oopDisp_mm_n5,out_endBend_kNm_n6
41018,0.3239144767825186,0.20405316447760263,0.27311046982912357
17204,0.30147405105020253,0.21356697282216858,0.22413345870756465
19353,0.2247810115851935,0.15928967743957873,0.35130183846178786
14389,0.312023170387115,0.20447634870380238,0.31699685483609485
25344,0.21310162946218328,0.14051283658819474,0.15278363217794497
42804,0.2997315625883018,0.17015140591204037,0.25060795694043647
22910,0.189907695205802,0.11410300617535502,0.11632242793683736
37850,0.24785721013468962,0.155763142221247,0.1873317985798126
2414,0.19139116511255536,0.10648569010375852,0.19418955286793557
5128,0.2693086559291702,0.21441334127456818,0.2277001394247917
26609,0.18244325138928133,0.12040374909877435,0.18840180279498073
21296,0.2964349627955166,0.22503996739914112,0.16054926883045303
6198,0.19960911745314117,0.14900786809190936,0.11526863590674755
19154,0.215456343599887,0.16812952572019685,0.26918712104017384
41740,0.2483046058208533,0.2036926742108398,0.24272883499238032
42735,0.21964773476499952,0.1474248456161249,0.33387373950261023
32475,0.32045304700009425,0.2115137456506066,0.322800817094128
2394,0.28211830083827827,0.1641641327858061,0.18214389935475508
7757,0.3218658754827164,0.17966521425660642,0.2092668849907591
33801,0.14822925496844683,0.08756778784364125,0.1052170811581985
42371,0.2529433926721296,0.15635873483589857,0.2832430855030642
17096,0.18545728548554205,0.11226920786182254,0.16601277520184174
33037,0.26193840067815766,0.15355318015109248,0.1473201258065562
29898,0.2957520956955826,0.2028149587787217,0.3217632372491165
33297,0.3368183102571347,0.2753205228676217,0.250105379203009
15681,0.1711877178110577,0.10273972602739725,0.11807334392529426
9926,0.17705095601393991,0.12214350647315131,0.13397749748711132
22111,0.3153433173212772,0.31685527099463967,0.5536136960539543
2937,0.3602948102100405,0.20770508761480833,0.24000518789922512
29795,0.2726758971460864,0.19703144102065767,0.1639051911416621
47631,0.2212960346613921,0.17518259615686027,0.3128789598262054
24002,0.2722520486012998,0.1600733519325413,0.1520540838494213
49499,0.34348215126683623,0.30928497539262095,0.545199571998314
21032,0.25197795987567106,0.13805209868029217,0.16542913653902278
47952,0.17869925591033245,0.13099902824362872,0.15192438636879482
48948,0.22767730997456911,0.11360145449985895,0.12476897636263415
18567,0.2491993971931807,0.15729914422745367,0.170600823579002
10254,0.3068427992841669,0.18327011692423434,0.3688758470866704
16262,0.2624328906470754,0.14302059496567504,0.23969715638273734
1517,0.3301780163888104,0.22358233284223067,0.21346584092604007
10933,0.3488744466421776,0.19919438262123446,0.275947602217827
39775,0.19150890081944053,0.14693896743048807,0.16563989494504075
29034,0.1741075633418103,0.09869596564371025,0.10001296974806267
16049,0.20146934162192712,0.13062286448700666,0.3085665185953764
43951,0.2301262126777809,0.19916303564151594,0.4586913524204793
34230,0.15713007440896673,0.14273847214820856,0.1925196978048702
6581,0.2766082697560516,0.20406883796746184,0.25671995071495746
45352,0.23606009230479422,0.1711388357731733,0.18781816413216176
49813,0.18211359141000286,0.12289583398639542,0.15443727505593205
34832,0.36571065272675896,0.22469515062223755,0.24647384974546874
29618,0.2418526890835452,0.161421272060437,0.17938782789144322
33152,0.24253555618347936,0.144258800664556,0.12864368859634903
17374,0.42690967316567763,0.30336039622582367,0.33747284458999394
33658,0.25777055665442217,0.15787906335224605,0.15422651664991413
25674,0.3712677780917396,0.2877966207955863,0.332641613436659
4841,0.36545163417161153,0.21071439766778471,0.332641613436659
33825,0.26207968352641986,0.18367762766057494,0.2258033137706301
17268,0.3198879156070453,0.226152785179148,0.19812911384196366
47022,0.1773099745690873,0.1259835114886681,0.2825783859148536
10676,0.20846284261090706,0.12451020344189839,0.12906520540838498
6566,0.25108316850334367,0.14099871477383152,0.1583768360299602
9514,0.24903456720354147,0.1626124572897401,0.16189488019195228
45673,0.23283413393614014,0.1322215604526504,0.2132064459647872
8844,0.2305265140811905,0.14204883859440143,0.3103822833241464
47908,0.3812282188942262,0.22235980063320898,0.2821406569177395
39381,0.35429028915889604,0.20085577254631515,0.19726986803281346
3851,0.3161910144108505,0.2016707940189963,0.2556175221296326
40996,0.2228501459922765,0.13425911413435315,0.16435913232385466
14791,0.29963737402279367,0.19378702861979247,0.2660257449499044
41807,0.2862155034378826,0.17585655622080815,0.2724619824259914
18676,0.26711877178110577,0.16327074386382873,0.21928601536915152
17691,0.2890647075445041,0.3026394156922981,0.4342433773223956
43701,0.20236413299425451,0.12328767123287673,0.17301643915566947
16486,0.2533907883582933,0.1883169806589135,0.3274699263966798
14458,0.1526325704059527,0.09520077740509703,0.13071884828637206
29218,0.24378355467646232,0.18469640450142627,0.23925942738562309
38032,0.2555335782236037,0.16778470894329334,0.20015563697675173
18851,0.32935386644061415,0.18080937901633176,0.2015660970785643
39555,0.24423095036262596,0.17193818375599512,0.20236049414740123
21567,0.30912687199773947,0.27795366916397607,0.2807301968159269
3515,0.27771498540077233,0.21047929531989595,0.25315326999773036
30743,0.35963549025148345,0.2309645465659384,0.21340099218572686
15359,0.1961241405293397,0.14686059998119183,0.1899257481923414
10263,0.38278233022511066,0.2628130779599386,0.3604941474011868
28374,0.20095130451163232,0.16900724115231497,0.23833533283615968
28263,0.2369548836771216,0.15919563650042318,0.27544502448039954
37963,0.25480361684091546,0.23967900692768251,0.32413021627054894
25380,0.28807572760666855,0.19073069809723836,0.28562627670957497
20643,0.3117170575492135,0.1768126391022225,0.17713433416555888
37422,0.21281906376565887,0.13751920002507756,0.16638565545864278
25543,0.19619478195347087,0.11438512899282155,0.08440063551765506
46302,0.266624281812188,0.20319112253534372,0.2915923608183911
11246,0.24644438165206742,0.13695495439014455,0.12546610032100128
12973,0.2486813600828859,0.16405441835679135,0.3427093803702864
17158,0.29744748987472924,0.19787780947305728,0.31591063843584843
32858,0.20634359988697373,0.14034042819974296,0.2002529100872216
25607,0.21606856927568993,0.15367856806996644,0.15505333808890767
47896,0.20330601864933598,0.13831854800789944,0.12095911286923253
42334,0.28395497786568713,0.20171781448857407,0.2805032262248307
47303,0.32031176415183193,0.2523118397542397,0.2303913621477903
8316,0.5236177828011679,0.5728660543556628,0.4324762491488603
29609,0.28021098238673825,0.20206263126547758,0.3207905061444182
28270,0.17330696053499103,0.1413748785304536,0.23522259330112513
27679,0.2482339643967222,0.1488668066831761,0.15053013845206062
24314,0.36100122445135163,0.28903482649446727,0.3819428682597842
15158,0.30875011773570693,0.20084009905645595,0.31790473720047996
38212,0.25482716398229255,0.16444625560327264,0.3444765085438216
14758,0.20554299708015447,0.12610889940754208,0.11392302454524822
6554,0.31689742865216164,0.22062004325883205,0.31686715735546833
28410,0.2325044739568616,0.13305225541519075,0.1427807139846309
22892,0.24331261184892153,0.18439860819410048,0.2787523102363737
31281,0.23193934256381274,0.16033980126014857,0.14652572873771932
19972,0.388080437034944,0.3753487351493684,0.5835576018935833
47339,0.32867099934068,0.22116861540390587,0.3082098505236536
4425,0.23613073372892532,0.15044982915896055,0.1576472877014364
45944,0.2728407271357257,0.18726685683834365,0.17390810933497622
32384,0.1983140246774042,0.14237798188144574,0.2390162446094485
11119,0.1619101441085052,0.13623397385661895,0.18334360105054961
36508,0.18816520674390128,0.14212720604369766,0.16040335916474827
12818,0.09696712819063766,0.07368107582834396,0.09863493401640674
7972,0.34536592257699905,0.23583900191216578,0.27374274504717755
40420,0.2784920410662145,0.18312905551550107,0.35558185532246045
45925,0.27677309974569086,0.20308140810632896,0.13029733147433611
26237,0.16586606385984745,0.09151750728817279,0.08216335397684901
35624,0.18592822831308278,0.10692454781981758,0.1340585584125029
2525,0.25113026278609774,0.15427416068461802,0.20814824422035608
36497,0.2835782236036545,0.2102912134415849,0.2465873350410169
32994,0.24444287463501932,0.17569982132221562,0.1383061509030187
2358,0.24041631345954603,0.1902918403811793,0.22035601958431963
35291,0.36731185834039737,0.26822043196138057,0.30457832106611327
45878,0.1979372704153716,0.134995768157738,0.16356473525501772
42818,0.21555053216539513,0.12483934672894265,0.14657436529295423
31881,0.322266176886126,0.24960032600858906,0.24634415226484233
32432,0.3451775454459829,0.25416131155763144,0.32756719950714963
27713,0.20257605726664787,0.13313062286448704,0.14655815310787587
35902,0.24540830743147782,0.1374094855960628,0.12788171589766875
37511,0.3779787133841951,0.2593492367010439,0.2831782367627509
27433,0.40847226146745785,0.30486505125231184,0.3984468726694985
9876,0.18432702269944432,0.12852261684586688,0.21119613501507736
9402,0.24008665348026745,0.14128083759129806,0.16181381926656077
4040,0.44466421776396337,0.3787498824488261,0.36284491423754095
12998,0.28774606762738997,0.18185950283690167,0.22439285366881753
43899,0.41798530658378064,0.2920284630575844,0.3847637884634092
30162,0.20975793538664403,0.14383561643835618,0.13420446807820766
19623,0.3565508147310916,0.3262907118899094,0.3981226289679324
41944,0.12472920787416406,0.0809222281433184,0.2097370383580299
37162,0.38876330413487803,0.34364126516410143,0.5656269251969782
42339,0.27576057266647824,0.1774082317168741,0.34413605265717717
36305,0.170740322124894,0.096752452901163,0.11924062125093224
49290,0.2543326740133748,0.21107488793454754,0.13535553321876723
3585,0.24060469059056225,0.167392871696812,0.2170325216432671
18562,0.2329047753602713,0.12930629133882948,0.14338056483252817
29603,0.18541019120278793,0.1376132409642331,0.23462274245322792
39421,0.281341245172836,0.1871571424093289,0.17841509678674497
17698,0.147028350758218,0.09429171499326042,0.11184786485522522
33617,0.18800037675426204,0.13568540171154508,0.2651502869556759
17055,0.24102853913534897,0.1346509513808345,0.10857300346940765
2330,0.25974851653009323,0.17463402401178646,0.21033688920592722
29082,0.2774324197042479,0.18711012193975113,0.27481274926234567
31750,0.273029104266742,0.16778470894329334,0.16439155669401126
25190,0.34298766129791836,0.26950565812983923,0.2555364612042411
44144,0.21896486766506543,0.14247202282060123,0.21377387244252785
7628,0.1753084675520392,0.11120341055139338,0.16038714697966996
44108,0.17114062352830364,0.1323939688411022,0.1765182711325833
253,0.26191485353678057,0.16624870693708665,0.21028825265069226
21655,0.09126871997739475,0.07038964295790101,0.1053305664537467
12853,0.27439483846661017,0.21839440769881824,0.18968256541616682
37680,0.10923518884807384,0.10469891225980377,0.11312862747641131
35666,0.2236742959404728,0.15186044324629322,0.12961641970104734
33236,0.1622162569464067,0.09288110090592772,0.08373593592944459
37170,0.3188753885278327,0.22922478919156136,0.25994617554554
42261,0.37520015070170476,0.2548509451114385,0.3156350312895172
33738,0.27663181689742866,0.17885019278392528,0.17977692033332257
35854,0.11592257699915229,0.09197203849409108,0.20641354041697743
36855,0.15498728454365643,0.10029466160935394,0.12045653513180507
3006,0.3047941979843647,0.19193755681640073,0.1521513569598911
7607,0.2509183385137045,0.15875677878436412,0.1836354203819591
18239,0.255769049637374,0.17665590420362998,0.22990499659544114
31380,0.2751012527079212,0.19472743801134762,0.3255893129275965
998,0.43444475840632946,0.3717908529513182,0.29086281248986745
47393,0.22701799001601206,0.16819221967963388,0.20610550890048965
41303,0.2506122256758029,0.17953982633773236,0.1687688466651536
11949,0.22885466704342092,0.1470016613899251,0.1597386595765378
42993,0.23570688518413865,0.1816244004890129,0.2118770467883662
2593,0.31214090609400025,0.18974326823610543,0.2496676502058948
14804,0.33823113873975696,0.22604307075013325,0.5880808015304304
19432,0.19228595648488275,0.14871007178458356,0.17123309879705587
1147,0.2587595365922577,0.16258111031002165,0.1966538049998379
31087,0.2037769614768767,0.16063759756747437,0.089393988521773
21694,0.2797164924178205,0.1881915927400395,0.3209850523653578
17603,0.3908589997174342,0.2513087364032475,0.245744301416945
28448,0.2222850145992276,0.13460393091125672,0.09492234363347493
31455,0.28423754356221154,0.1890379611924391,0.20279822314451543
16235,0.25838278233022505,0.17479075891037898,0.2375085113971662
18576,0.18687011396816425,0.13958810068649885,0.25923283940209463
34936,0.204601111425073,0.12897714805178523,0.12005123050484748
5520,0.23182160685692757,0.14494843421836306,0.14273207742939595
22974,0.10162946218329097,0.08584370395912352,0.14691482117959861
25306,0.2428416690213808,0.14225259396257173,0.1041146525728738
32929,0.19421682207779975,0.14588884360991816,0.21489251321293087
25135,0.3334510690402185,0.26116736152471715,0.3072533316040337
29937,0.3556795705001412,0.28158991881132256,0.16956324373399048
30758,0.22358010737496467,0.13929030437917306,0.19689698777601247
24374,0.2291607798813224,0.12125011755117396,0.16327291592360818
17396,0.23902703211830081,0.19516629572740668,0.16820142018741294
45049,0.26909673165677683,0.17485345286981596,0.232661068058753
28999,0.2820476594141471,0.14802043823077649,0.15562076456664833
42402,0.16871526796646882,0.11087426726434907,0.1615868486754645
46473,0.3611896015823678,0.2618413215886649,0.30446483577056516
35764,0.35695111613450126,0.2211529419140466,0.2056029311630622
39586,0.2682490345672035,0.1853076706059371,0.18749392043059568
6250,0.3745172836017707,0.3163693928090029,0.3786842190590449
38625,0.23973344635961194,0.14259741073947524,0.2564605557537045
33159,0.18934256381275313,0.11013761324096424,0.12553094906131448
17465,0.24197042479043043,0.1380364251904329,0.1275088356408677
21808,0.2751247998492983,0.23626218613836558,0.3711293408125548
20652,0.22110765753037578,0.1500579919124792,0.272332284945365
46500,0.31061034190449277,0.22221873922447571,0.28191368632664315
35952,0.36512197419233305,0.3151625340898405,0.2379138160241238
32926,0.28275407365545824,0.1695714867872481,0.2654258941020071
26718,0.22593482151266833,0.1657314817717313,0.3516909309036672
27441,0.25035320712065556,0.1506379110372716,0.13527447229337577
35796,0.2645756805123858,0.1853546910755149,0.25746571122855944
20569,0.20888669115569367,0.16336478480298422,0.234152589085957
20825,0.12774324197042478,0.09852355725525846,0.10199085632761587
15130,0.2802580766694923,0.165214256606376,0.24144807237119423
2853,0.20561363850428557,0.12095232124384817,0.14075419084984278
30834,0.2753602712630687,0.1866555907338328,0.2236795175253721
48696,0.26940284449467833,0.16273784520861417,0.18935832171460074
40455,0.25289629838937544,0.15656249020406887,0.23687623617911227
22063,0.22179052463030988,0.16107645528353343,0.16341882558931295
363,0.22148441179240844,0.11900880850130088,0.12360169903699622
35550,0.3264811151926156,0.21273627785962823,0.31073895139586916
3453,0.24154657624564377,0.1247923262593649,0.1642942835835414
10780,0.19160308938494872,0.127535186984734,0.10985376609059372
26153,0.25572195535461995,0.21154509263032512,0.25135371745403845
49693,0.2755486483940849,0.21662330334472274,0.2484193119548653
16429,0.4134171611566355,0.24696717971223475,0.30503226224830593
2277,0.2198125647546388,0.1893200840099057,0.33935345805907724
31323,0.3210888198172741,0.21442901476442744,0.20618656982588116
9089,0.2111472167278892,0.13023102724052538,0.10962679549949744
38547,0.2155740793067721,0.1318924171656061,0.1419214681754807
2163,0.23045587265705944,0.1603711482398671,0.19869654031970432
39300,0.2618677592540265,0.20171781448857407,0.1733568950423138
26482,0.3377601959122162,0.20612206513902387,0.2959210142342986
18826,0.31141094471131203,0.21809661139149245,0.2326934924289096
27762,0.1994207403221249,0.12397730478668381,0.1162089426412892
34732,0.3838890458698314,0.2872637221403718,0.2753477513699296
24113,0.11231986436846567,0.07178458355537443,0.10336889205927177
23261,0.2208015446924743,0.14352214664117113,0.26373982685386343
7371,0.21244230950362628,0.16001065797310426,0.26396679744495966
25529,0.23893284355279268,0.2257452744428074,0.17463765766349995
19989,0.21755203918244323,0.16081000595592615,0.1868940695826984
43395,0.27041537157389095,0.1707626720165512,0.20218216011153986
41484,0.1325939530940944,0.08841415629604091,0.12410427677442368
36221,0.26879061881887534,0.19214131218457103,0.2038195908044487
34570,0.19892625035320713,0.15333375129306293,0.13256703738529882
39344,0.28315437505886787,0.19670229773361336,0.3126519892351092
48642,0.3412687199773947,0.27594746246199175,0.3550468532148763
47956,0.2930206272958463,0.2215447791605279,0.2041924710612497
11500,0.27201657718752936,0.15678191906209837,0.17116825005674266
24851,0.23424696241876233,0.1817184414281684,0.21910768133329014
2316,0.2233681831025713,0.15102974828375287,0.21555721280114135
40853,0.18771781105773758,0.13576376916084132,0.16101942219772383
41311,0.13914005839691065,0.08274035296699164,0.09043156836678451
25011,0.3170858057831779,0.24732766997899752,0.2605946629486723
11078,0.19812564754638787,0.15648412275477258,0.26489089199442306
21188,0.20867476688330042,0.15333375129306293,0.12159138808728645
16927,0.33333333333333337,0.18185950283690167,0.25936253688272115
1798,0.2427003861731186,0.1467038650825993,0.2509646250121592
47594,0.24896392577941037,0.17157769348923235,0.22115041665315657
21937,0.2676603560327776,0.20580859534183882,0.22004798806783185
9032,0.2996844683055476,0.25916115482273283,0.12806004993353007
28341,0.08133182631628519,0.061157957430801546,0.07580817742615353
24341,0.22148441179240844,0.11535688536409519,0.12141305405142508
41663,0.13765658849015724,0.10079621328485,0.1220615414545573
45545,0.17264764057643403,0.1255760007523275,0.3360785966732597
47857,0.2881463690307997,0.22397417008871195,0.2055867189779839
35710,0.3036168409155129,0.18736089777749915,0.29997406050387476
17606,0.34732033531129314,0.20648255540578664,0.20349534710288256
24114,0.23707261938400673,0.16938340490893705,0.1760481177653124
13229,0.2242865216162758,0.13430613460393093,0.15450212379624526
16827,0.15814260148817935,0.11309990282436289,0.1777828215686911
46003,0.25541584251671845,0.16828626061878937,0.2923705457021498
13452,0.20723839125930113,0.15609228550829124,0.20740248370675404
9729,0.2649995290571725,0.13626532083633747,0.12303427255925556
5015,0.28868795328247154,0.1929249866775336,0.24888946532213616
10019,0.2596778751059622,0.1336165010501238,0.13193476216724495
10363,0.23930959781482528,0.1727061847590985,0.2259816478064914
26828,0.1610153527361778,0.10154854079809411,0.0970299276936546
32262,0.32163040406894605,0.256622049465534,0.23585486851917906
25609,0.3251389281341245,0.22486755901068933,0.356197918355436
14440,0.23210417255345203,0.1711545092630325,0.3066696929412147
7302,0.27161627578411984,0.1828939531676123,0.184640575856814
36480,0.2228501459922765,0.14424312717469673,0.18783437631724006
45155,0.12374022793632852,0.07901006238048963,0.07235498200447457
27953,0.2553452010925874,0.1797592551957619,0.2964235919717261
37683,0.2724168785909391,0.17037083477006992,0.3174183716481308
4709,0.3412922671187718,0.20212532522491455,0.29729904996595446
35979,0.20387115004238485,0.1555593868530767,0.156188191044389
14774,0.27856268249034566,0.17345851227234255,0.2777309425764405
36311,0.29014787604784775,0.18022945989153943,0.24154534548166404
2154,0.22989074126401057,0.11866399172439734,0.14169449758438443
33198,0.1838325327305265,0.13717438324817405,0.15813365325378556
46018,0.39038805688989353,0.27978746747750854,0.22904575078629105
20442,0.1993971931807478,0.15858437039591233,0.21644888298044815
45436,0.1468635207685787,0.0806244318359926,0.06081190622872154
688,0.23248092681548457,0.14103006175355004,0.11859213384780001
16802,0.14891212206838086,0.1013604589197831,0.1625271554100062
22862,0.12658943204295,0.09331995862198678,0.13133491131934763
33076,0.24835170010360744,0.17775304849377765,0.12982717810706532
12712,0.18814165960252424,0.14098304128397232,0.1458448169644305
8659,0.192450786474522,0.1438669634180747,0.17927434259589511
508,0.19899689177733823,0.14588884360991816,0.20304140592069
18269,0.3001318639917113,0.2257609479326667,0.3935832171460071
37802,0.2245926344541773,0.2066079433246607,0.3829966602898739
23236,0.21898841480644252,0.16378796902918402,0.22969423818942322
35663,0.26565884901572945,0.20029152691138208,0.16544534872410108
2223,0.2681077517189413,0.1433340647628601,0.13574462566064657
19305,0.41899783366299326,0.3461490235415818,0.4620148503615318
41103,0.22513421870584907,0.12958841415629604,0.09119354106546484
16845,0.2046717528492041,0.16312968245509546,0.18335981323562792
4724,0.2341527738532542,0.1377856493526849,0.1197269868032814
6801,0.3684185739851181,0.34936208896272847,0.2942349469861548
4835,0.22499293585758687,0.16294160057678442,0.35906747511429593
15787,0.2242629744748987,0.14584182314034044,0.19232515158393051
39757,0.24361872468682297,0.1749474938089715,0.17504296229045754
33288,0.27458321559762644,0.17079401899626973,0.2196426834408742
5037,0.15016012056136382,0.07521707783455064,0.08803216497519536
46491,0.2721343128944146,0.1661546659979311,0.18809377127849294
28055,0.20464820570782707,0.15029309426036802,0.2300671184462242
29564,0.2764198926250353,0.15571612175166927,0.17231931519730234
28093,0.3010502025054158,0.2563399266480675,0.2133199312603353
25132,0.23478854667043417,0.16316102943481398,0.20621899419603776
707,0.312658943204295,0.21209366477539893,0.28732855614279695
16953,0.2398511820664971,0.16736152471709348,0.1545345481664019
24177,0.2631863991711406,0.18836400112849128,0.2598489024350703
49973,0.1861872468682302,0.12248832325005485,0.19034726500437735
42145,0.16165112555335778,0.10452650387135201,0.26759832690249996
21939,0.2976358670057454,0.2080969248612896,0.43190882267111974
44870,0.10850522746538568,0.09389987774677913,0.13203203527771476
19771,0.14608646510313647,0.1037741763581079,0.14693103336467692
13696,0.21380804370349435,0.1228644870066769,0.1179922829999028
27901,0.3525713478383724,0.21399015704836838,0.259994812100775
21950,0.3938965809550721,0.31334440926616725,0.23718426769560005
27700,0.23241028539135347,0.20519732923732797,0.1369119029862845
29171,0.2725581614392013,0.23107426099495315,0.29449434194740776
38468,0.2261467457850617,0.13010563932165137,0.13088097013715513
45695,0.21748139775831213,0.13783266982226267,0.14968710482798872
2650,0.26919092022228497,0.1908090655465346,0.20490580720469506
32263,0.2372845436564001,0.14936835835867213,0.15591258389805782
9289,0.14693416219270974,0.09672110592144445,0.18245193087124287
17544,0.2228501459922765,0.1401209993417134,0.25334781621867
41082,0.3084910991805595,0.21618444562866368,0.38533121494114986
34158,0.22094282754073655,0.12363248800978027,0.11235044259265264
28135,0.26179711782989545,0.17957117331745087,0.29066826626892783
47361,0.2890411604031271,0.23665402338484687,0.24546869427061382
1816,0.25273146839973626,0.15623334691702456,0.1391978210823255
49398,0.19153244796081756,0.14563806777217014,0.145763756039039
16716,0.05681925214278988,0.03050061126610451,0.04855549430952305
18549,0.2759489497974946,0.1833641578633899,0.21340099218572686
42267,0.3170858057831779,0.2666060625058776,0.38630394604584817
14589,0.1953941791466516,0.13623397385661895,0.17804221652994393
38498,0.2751012527079212,0.19524466317670297,0.24144807237119423
19489,0.3246915324479608,0.25082285821761074,0.3478648552251873
30185,0.1945229349157012,0.14081063289552048,0.21411432832917224
35447,0.20071583309786187,0.12309958935456569,0.10139100547971858
42069,0.3340632947160215,0.23373875427102603,0.30629681268441367
18114,0.45391824432513883,0.37354628381555444,0.3012548231250608
33311,0.24752755015541114,0.1614682925300147,0.15745274148049673
27153,0.4008194405199208,0.27961505908905676,0.47140170552187033
7966,0.18110106433079023,0.12720604369768976,0.23961609545734577
39809,0.29353866440614107,0.20687439265226798,0.17095749165072474
17880,0.22303852312329284,0.1802764803611172,0.32306021205538094
41473,0.2814354337383441,0.18637346791636628,0.287701436399598
4055,0.19645380050861824,0.12032538164947806,0.11299892999578487
18374,0.32134783837242165,0.19991536315476005,0.17082779417009827
23688,0.22664123575397946,0.1362183003667597,0.174216140851464
4139,0.3079966092116416,0.18574652832199617,0.22008041243798845
30748,0.20794480550061226,0.11949468668693772,0.1832787523102364
13032,0.16546576245643776,0.1301213128115106,0.23697350928958208
40964,0.2012809644909108,0.14778533588288773,0.15190817418371652
47155,0.26386926627107465,0.13493307419830097,0.17217340553159757
4962,0.24769238014505038,0.16527695056581299,0.39239972763529074
45652,0.3119054346802298,0.2155104855647158,0.2527803897409293
45298,0.1491475934821513,0.09151750728817279,0.06942057650530142
29134,0.1870820382405576,0.15499514121814362,0.2062027820109595
6717,0.20580201563530184,0.13383592990815335,0.13734963198339875
23725,0.20690873128002266,0.12264505814864737,0.13063778736098056
5851,0.23158613544315718,0.14162565436820163,0.11314483966148961
17773,0.3243618724686823,0.24295476630826623,0.35016698550630654
21193,0.3068663464255439,0.1752452901162973,0.14793618883953183
35163,0.13810398417632094,0.07753675433371995,0.15151908174183717
42758,0.2604078364886503,0.1901977994420238,0.1908012061865699
25537,0.4851653009324667,0.38385944014294227,0.42667228689082726
33116,0.18701139681642645,0.10317858374345631,0.11958107713757662
39516,0.304346802298201,0.2120623177956804,0.21607600272364716
28559,0.3266223980408778,0.33061659509106295,0.4801238610939984
39669,0.2491523029104267,0.15827090059872734,0.1572419830744788
49168,0.22741829141942163,0.1611234757531112,0.33870497065594507
22070,0.2802580766694923,0.22453841572364502,0.20727278622612763
30615,0.16012056136385047,0.1008902542240055,0.13157809409552226
29189,0.18008853725157767,0.13729977116704806,0.291478875522843
15044,0.12722520486012998,0.08158051471740699,0.21917253007360335
41270,0.3344165018366769,0.2230180872072976,0.30347589248078854
44456,0.18105397004803617,0.11860129776496037,0.13882494082552452
12260,0.15119619478195342,0.09676812639102222,0.11265847410914046
25152,0.34091551285673916,0.267938309143914,0.21802146493304372
2372,0.1852924554959028,0.13629666781605593,0.14443435686261794
42269,0.1467222379203165,0.08930754521801826,0.10476313997600598
44372,0.2742064613355938,0.19463339707219207,0.18606724814370482
44778,0.2382499764528586,0.17595059715996364,0.2457280892318667
47236,0.18051238579636433,0.11001222532209023,0.1611815440485069
14420,0.21847037769614772,0.14999529795304223,0.26834408741610194
9782,0.23379956673259863,0.15082599291558257,0.18455951493142245
42708,0.2949985871715174,0.1920629447352748,0.2536720599202361
26595,0.301803711029481,0.21554183254443432,0.2913653902272949
21913,0.2686728831119902,0.14613961944766624,0.12345578937129145
48530,0.1876707167749835,0.10855459076517979,0.08321714600693883
35477,0.2887585947066026,0.20190589636688505,0.25757919652410755
43897,0.20238768013563155,0.14226826745243099,0.18065237832755102
44549,0.27889234246962424,0.19256449641077084,0.15375636328264322
49012,0.3142366016765564,0.18794081690229147,0.17737751694173345
1016,0.2665065461053028,0.20389642957901005,0.15323757336013752
8062,0.3202175755863238,0.2078461490235416,0.26038390454265425
28810,0.216115663558444,0.12672016551205292,0.13131869913426938
46931,0.1527032118300838,0.10267703206796028,0.09574916507246847
49350,0.2734294056701516,0.17273753173881695,0.14292662365033562
30763,0.2271828200056513,0.1320804990439171,0.2172432800492851
30446,0.23276349251200903,0.16684429955173818,0.2902953860121268
29090,0.32398511820664977,0.2130027271872355,0.3244706721571935
42895,0.29384477724404257,0.19272123130936336,0.26213482053111126
6835,0.294716021474993,0.19406915143725906,0.20488959501961682
39590,0.2075209569558256,0.1395567537067804,0.1421808631367336
29019,0.1949467834604879,0.14802043823077649,0.2258033137706301
35931,0.1968776490534049,0.12112472963229992,0.17739372912681176
24618,0.26415183196759906,0.15845898247703838,0.26223209364158107
14290,0.32664594518225487,0.1974076047772797,0.1742323530365423
46227,0.28774606762738997,0.18041754176985048,0.34828637203722324
49174,0.2499529057172459,0.19391241653866653,0.15129211115074095
14053,0.221884713195818,0.17414814582614968,0.1585389578807432
13560,0.25301403409626066,0.14206451208426069,0.16747187185888915
25412,0.15216162757841203,0.10245760320993072,0.1823060212055381
25853,0.27959875671093526,0.21082411209679947,0.18655361369605397
18786,0.1919327493642272,0.13195511112504313,0.12583898057780227
16692,0.24976452858622963,0.20300304065703267,0.424321520054473
36835,0.17606197607610433,0.1256543682016238,0.12141305405142508
11660,0.30500612225675805,0.18935143098962415,0.23063454492396487
1931,0.18851841386455684,0.1513118711012194,0.135663564735255
39329,0.22671187717811062,0.16439923513369487,0.1796472228526961
17228,0.3639917114062352,0.32978590012852266,0.34940501280762626
19486,0.1800178958274465,0.16486943982947244,0.205327324016731
14957,0.29725911274371286,0.19378702861979247,0.24404202198372302
20248,0.1692568522181407,0.0763769160841353,0.11797607081482445
30435,0.35473768484505974,0.20455471615309867,0.45094192795304966
11646,0.23269285108787793,0.17223598006332091,0.24545248208553552
6839,0.1740369219176792,0.1161248863671985,0.13298855419733477
40287,0.3417161156635584,0.2544747813548165,0.2075646055575371
8140,0.24267683903174156,0.13038776213911793,0.16095457345741063
34355,0.28082320806254124,0.17646782232531893,0.32586492007392764
46128,0.27039182443251386,0.19483715244036237,0.19592425667131422
18938,0.27632570405952717,0.22789254255352498,0.28907947213125385
32883,0.2155976264481492,0.11908717595059717,0.175918420284686
9097,0.266012056136385,0.21483652550076804,0.1885315002756072
2455,0.3196288970518979,0.1946647440519106,0.24329626147012098
49118,0.2726052557219554,0.2304159744208646,0.1862293699944879
45630,0.3156258830178016,0.2142566063759757,0.19018514315359428
